,Unnamed: 0,season,round,driver,driver_points,driver_wins,driver_standings_pos
3518,27209,2022,5,albon,1.0,0.0,17.0
3519,27210,2022,5,alonso,2.0,0.0,15.0
3520,27211,2022,5,stroll,1.0,0.0,18.0
3521,27212,2022,5,zhou,1.0,0.0,16.0
3522,27213,2022,5,mick_schumacher,0.0,0.0,19.0
3523,27214,2022,5,hulkenberg,0.0,0.0,20.0
3524,27215,2022,5,latifi,0.0,0.0,21.0
3525,27216,2022,6,max_verstappen,85.0,3.0,2.0
3526,27217,2022,6,leclerc,104.0,2.0,1.0
3527,27218,2022,6,perez,66.0,0.0,3.0
3528,27219,2022,6,russell,59.0,0.0,4.0
3529,27220,2022,6,sainz,53.0,0.0,5.0
3530,27221,2022,6,hamilton,36.0,0.0,6.0
3531,27222,2022,6,norris,35.0,0.0,7.0
3532,27223,2022,6,bottas,30.0,0.0,8.0
3533,27224,2022,6,ocon,24.0,0.0,9.0
3534,27225,2022,6,kevin_magnussen,15.0,0.0,10.0
3535,27226,2022,6,tsunoda,10.0,0.0,12.0
3536,27227,2022,6,ricciardo,11.0,0.0,11.0
3537,27228,2022,6,gasly,6.0,0.0,13.0
3538,27229,2022,6,vettel,4.0,0.0,14.0
3539,27230,2022,6,alonso,2.0,0.0,16.0
3540,27231,2022,6,albon,3.0,0.0,15.0
3541,27232,2022,6,stroll,2.0,0.0,17.0
3542,27233,2022,6,zhou,1.0,0.0,18.0
3543,27234,2022,6,mick_schumacher,0.0,0.0,19.0
3544,27235,2022,6,hulkenberg,0.0,0.0,20.0
3545,27236,2022,6,latifi,0.0,0.0,21.0
3546,27237,2022,7,max_verstappen,110.0,4.0,1.0
3547,27238,2022,7,leclerc,104.0,2.0,2.0
3548,27239,2022,7,perez,85.0,0.0,3.0
3549,27240,2022,7,russell,74.0,0.0,4.0
3550,27241,2022,7,sainz,65.0,0.0,5.0
3551,27242,2022,7,hamilton,46.0,0.0,6.0
3552,27243,2022,7,norris,39.0,0.0,7.0
3553,27244,2022,7,bottas,38.0,0.0,8.0
3554,27245,2022,7,ocon,30.0,0.0,9.0
3555,27246,2022,7,kevin_magnussen,15.0,0.0,10.0
3556,27247,2022,7,ricciardo,11.0,0.0,12.0
3557,27248,2022,7,tsunoda,11.0,0.0,11.0
3558,27249,2022,7,alonso,4.0,0.0,15.0
3559,27250,2022,7,gasly,6.0,0.0,13.0
3560,27251,2022,7,vettel,4.0,0.0,14.0
3561,27252,2022,7,albon,3.0,0.0,16.0
3562,27253,2022,7,stroll,2.0,0.0,17.0
3563,27254,2022,7,zhou,1.0,0.0,18.0
3564,27255,2022,7,mick_schumacher,0.0,0.0,19.0
3565,27256,2022,7,hulkenberg,0.0,0.0,20.0
3566,27257,2022,7,latifi,0.0,0.0,21.0
3567,27258,2022,8,max_verstappen,125.0,4.0,1.0
3568,27259,2022,8,perez,110.0,1.0,3.0
3569,27260,2022,8,leclerc,116.0,2.0,2.0
3570,27261,2022,8,russell,84.0,0.0,4.0
3571,27262,2022,8,sainz,83.0,0.0,5.0
3572,27263,2022,8,hamilton,50.0,0.0,6.0
3573,27264,2022,8,norris,48.0,0.0,7.0
3574,27265,2022,8,bottas,40.0,0.0,8.0
3575,27266,2022,8,ocon,30.0,0.0,9.0
3576,27267,2022,8,gasly,6.0,0.0,14.0
3577,27268,2022,8,alonso,10.0,0.0,13.0
3578,27269,2022,8,kevin_magnussen,15.0,0.0,10.0
3579,27270,2022,8,ricciardo,11.0,0.0,11.0
3580,27271,2022,8,vettel,5.0,0.0,15.0
3581,27272,2022,8,tsunoda,11.0,0.0,12.0
3582,27273,2022,8,albon,3.0,0.0,16.0
3583,27274,2022,8,stroll,2.0,0.0,17.0
3584,27275,2022,8,zhou,1.0,0.0,18.0
3585,27276,2022,8,mick_schumacher,0.0,0.0,19.0
3586,27277,2022,8,hulkenberg,0.0,0.0,20.0
3587,27278,2022,8,latifi,0.0,0.0,21.0
3588,27279,2022,9,max_verstappen,150.0,5.0,1.0
3589,27280,2022,9,perez,129.0,1.0,2.0
3590,27281,2022,9,leclerc,116.0,2.0,3.0
3591,27282,2022,9,russell,99.0,0.0,4.0
3592,27283,2022,9,sainz,83.0,0.0,5.0
3593,27284,2022,9,hamilton,62.0,0.0,6.0
3594,27285,2022,9,norris,50.0,0.0,7.0
3595,27286,2022,9,bottas,40.0,0.0,8.0
3596,27287,2022,9,ocon,31.0,0.0,9.0
3597,27288,2022,9,alonso,16.0,0.0,11.0
3598,27289,2022,9,gasly,16.0,0.0,10.0
3599,27290,2022,9,kevin_magnussen,15.0,0.0,12.0
3600,27291,2022,9,ricciardo,15.0,0.0,13.0
3601,27292,2022,9,vettel,13.0,0.0,14.0
3602,27293,2022,9,tsunoda,11.0,0.0,15.0
3603,27294,2022,9,zhou,1.0,0.0,18.0
3604,27295,2022,9,albon,3.0,0.0,16.0
3605,27296,2022,9,stroll,2.0,0.0,17.0
3606,27297,2022,9,mick_schumacher,0.0,0.0,19.0
3607,27298,2022,9,hulkenberg,0.0,0.0,20.0
3608,27299,2022,9,latifi,0.0,0.0,21.0
3609,27300,2022,10,max_verstappen,175.0,6.0,1.0
3610,27301,2022,10,perez,129.0,1.0,2.0
3611,27302,2022,10,leclerc,126.0,2.0,3.0
3612,27303,2022,10,sainz,102.0,0.0,5.0
3613,27304,2022,10,russell,111.0,0.0,4.0
3614,27305,2022,10,hamilton,77.0,0.0,6.0
3615,27306,2022,10,norris,50.0,0.0,7.0
3616,27307,2022,10,bottas,46.0,0.0,8.0
3617,27308,2022,10,ocon,39.0,0.0,9.0
3618,27309,2022,10,alonso,18.0,0.0,10.0
3619,27310,2022,10,gasly,16.0,0.0,11.0
3620,27311,2022,10,kevin_magnussen,15.0,0.0,12.0
3621,27312,2022,10,vettel,13.0,0.0,14.0
3622,27313,2022,10,ricciardo,15.0,0.0,13.0
3623,27314,2022,10,tsunoda,11.0,0.0,15.0
3624,27315,2022,10,zhou,5.0,0.0,16.0
3625,27316,2022,10,mick_schumacher,0.0,0.0,19.0
3626,27317,2022,10,albon,3.0,0.0,17.0
3627,27318,2022,10,stroll,3.0,0.0,18.0
3628,27319,2022,10,latifi,0.0,0.0,21.0
3629,27320,2022,10,hulkenberg,0.0,0.0,20.0
3630,27321,2022,11,max_verstappen,181.0,6.0,1.0
3631,27322,2022,11,leclerc,138.0,2.0,3.0
3632,27323,2022,11,perez,147.0,1.0,2.0
3633,27324,2022,11,sainz,127.0,1.0,4.0
3634,27325,2022,11,russell,111.0,0.0,5.0
3635,27326,2022,11,hamilton,93.0,0.0,6.0
3636,27327,2022,11,norris,58.0,0.0,7.0
3637,27328,2022,11,ocon,39.0,0.0,9.0
3638,27329,2022,11,bottas,46.0,0.0,8.0
3639,27330,2022,11,alonso,28.0,0.0,10.0
3640,27331,2022,11,kevin_magnussen,16.0,0.0,12.0
3641,27332,2022,11,ricciardo,15.0,0.0,14.0
3642,27333,2022,11,gasly,16.0,0.0,11.0
3643,27334,2022,11,vettel,15.0,0.0,13.0
3644,27335,2022,11,mick_schumacher,4.0,0.0,17.0
3645,27336,2022,11,tsunoda,11.0,0.0,15.0
3646,27337,2022,11,zhou,5.0,0.0,16.0
3647,27338,2022,11,albon,3.0,0.0,18.0
3648,27339,2022,11,stroll,3.0,0.0,19.0
3649,27340,2022,11,latifi,0.0,0.0,20.0
3650,27341,2022,11,hulkenberg,0.0,0.0,21.0
3651,27342,2022,12,max_verstappen,208.0,6.0,1.0
3652,27343,2022,12,leclerc,170.0,3.0,2.0
3653,27344,2022,12,perez,151.0,1.0,3.0
3654,27345,2022,12,sainz,133.0,1.0,4.0
3655,27346,2022,12,russell,128.0,0.0,5.0
3656,27347,2022,12,hamilton,109.0,0.0,6.0
3657,27348,2022,12,norris,64.0,0.0,7.0
3658,27349,2022,12,ocon,52.0,0.0,8.0
3659,27350,2022,12,bottas,46.0,0.0,9.0
3660,27351,2022,12,alonso,29.0,0.0,10.0
3661,27352,2022,12,kevin_magnussen,22.0,0.0,11.0
3662,27353,2022,12,ricciardo,17.0,0.0,12.0
3663,27354,2022,12,gasly,16.0,0.0,13.0
3664,27355,2022,12,vettel,15.0,0.0,14.0
3665,27356,2022,12,mick_schumacher,12.0,0.0,15.0
3666,27357,2022,12,tsunoda,11.0,0.0,16.0
3667,27358,2022,12,zhou,5.0,0.0,17.0
3668,27359,2022,12,stroll,3.0,0.0,19.0
3669,27360,2022,12,albon,3.0,0.0,18.0
3670,27361,2022,12,latifi,0.0,0.0,20.0
3671,27362,2022,12,hulkenberg,0.0,0.0,21.0
3672,27363,2022,13,max_verstappen,233.0,7.0,1.0
3673,27364,2022,13,leclerc,170.0,3.0,2.0
3674,27365,2022,13,perez,163.0,1.0,3.0
3675,27366,2022,13,russell,143.0,0.0,5.0
3676,27367,2022,13,sainz,144.0,1.0,4.0
3677,27368,2022,13,hamilton,127.0,0.0,6.0
3678,27369,2022,13,norris,70.0,0.0,7.0
3679,27370,2022,13,ocon,56.0,0.0,8.0
3680,27371,2022,13,bottas,46.0,0.0,9.0
3681,27372,2022,13,alonso,37.0,0.0,10.0
3682,27373,2022,13,kevin_magnussen,22.0,0.0,11.0
3683,27374,2022,13,ricciardo,19.0,0.0,12.0
3684,27375,2022,13,gasly,16.0,0.0,13.0
3685,27376,2022,13,vettel,15.0,0.0,14.0
3686,27377,2022,13,mick_schumacher,12.0,0.0,15.0
3687,27378,2022,13,tsunoda,11.0,0.0,16.0
3688,27379,2022,13,zhou,5.0,0.0,17.0
3689,27380,2022,13,stroll,4.0,0.0,18.0
3690,27381,2022,13,albon,3.0,0.0,19.0
3691,27382,2022,13,latifi,0.0,0.0,20.0
3692,27383,2022,13,hulkenberg,0.0,0.0,21.0
3693,27384,2022,14,max_verstappen,258.0,8.0,1.0
3694,27385,2022,14,perez,173.0,1.0,3.0
3695,27386,2022,14,leclerc,178.0,3.0,2.0
3696,27387,2022,14,sainz,156.0,1.0,5.0
3697,27388,2022,14,russell,158.0,0.0,4.0
3698,27389,2022,14,hamilton,146.0,0.0,6.0
3699,27390,2022,14,norris,76.0,0.0,7.0
3700,27391,2022,14,ocon,58.0,0.0,8.0
3701,27392,2022,14,alonso,41.0,0.0,10.0
3702,27393,2022,14,bottas,46.0,0.0,9.0
3703,27394,2022,14,kevin_magnussen,22.0,0.0,11.0
3704,27395,2022,14,vettel,16.0,0.0,14.0
3705,27396,2022,14,ricciardo,19.0,0.0,12.0
3706,27397,2022,14,gasly,16.0,0.0,13.0
3707,27398,2022,14,mick_schumacher,12.0,0.0,15.0
3708,27399,2022,14,tsunoda,11.0,0.0,16.0
3709,27400,2022,14,zhou,5.0,0.0,17.0
3710,27401,2022,14,albon,3.0,0.0,19.0
3711,27402,2022,14,stroll,4.0,0.0,18.0
3712,27403,2022,14,latifi,0.0,0.0,20.0
3713,27404,2022,14,hulkenberg,0.0,0.0,21.0
3714,27405,2022,15,max_verstappen,284.0,9.0,1.0
3715,27406,2022,15,leclerc,186.0,3.0,3.0
3716,27407,2022,15,perez,191.0,1.0,2.0
3717,27408,2022,15,russell,170.0,0.0,5.0
3718,27409,2022,15,sainz,171.0,1.0,4.0
3719,27410,2022,15,hamilton,146.0,0.0,6.0
3720,27411,2022,15,norris,76.0,0.0,7.0
3721,27412,2022,15,ocon,64.0,0.0,8.0
3722,27413,2022,15,alonso,51.0,0.0,9.0
3723,27414,2022,15,bottas,46.0,0.0,10.0
3724,27415,2022,15,kevin_magnussen,22.0,0.0,11.0
3725,27416,2022,15,vettel,20.0,0.0,12.0
3726,27417,2022,15,ricciardo,19.0,0.0,13.0
3727,27418,2022,15,gasly,18.0,0.0,14.0
3728,27419,2022,15,mick_schumacher,12.0,0.0,15.0
3729,27420,2022,15,tsunoda,11.0,0.0,16.0
3730,27421,2022,15,zhou,5.0,0.0,17.0
3731,27422,2022,15,stroll,4.0,0.0,19.0
3732,27423,2022,15,albon,4.0,0.0,18.0
3733,27424,2022,15,latifi,0.0,0.0,20.0
3734,27425,2022,15,hulkenberg,0.0,0.0,21.0
3735,27426,2022,16,max_verstappen,310.0,10.0,1.0
3736,27427,2022,16,leclerc,201.0,3.0,2.0
3737,27428,2022,16,perez,201.0,1.0,3.0
3738,27429,2022,16,russell,188.0,0.0,4.0
3739,27430,2022,16,sainz,175.0,1.0,5.0
3740,27431,2022,16,hamilton,158.0,0.0,6.0
3741,27432,2022,16,norris,82.0,0.0,7.0
3742,27433,2022,16,ocon,66.0,0.0,8.0
3743,27434,2022,16,alonso,59.0,0.0,9.0
3744,27435,2022,16,bottas,46.0,0.0,10.0
3745,27436,2022,16,gasly,18.0,0.0,14.0
3746,27437,2022,16,kevin_magnussen,22.0,0.0,11.0
3747,27438,2022,16,vettel,20.0,0.0,12.0
3748,27439,2022,16,ricciardo,19.0,0.0,13.0
3749,27440,2022,16,mick_schumacher,12.0,0.0,15.0
3750,27441,2022,16,tsunoda,11.0,0.0,16.0
3751,27442,2022,16,zhou,5.0,0.0,17.0
3752,27443,2022,16,stroll,5.0,0.0,18.0
3753,27444,2022,16,albon,4.0,0.0,19.0
3754,27445,2022,16,de_vries,0.0,0.0,0.0
3755,27446,2022,16,latifi,0.0,0.0,20.0
3756,27447,2022,16,hulkenberg,0.0,0.0,21.0
3757,27448,2022,17,max_verstappen,335.0,11.0,1.0
3758,27449,2022,17,leclerc,219.0,3.0,2.0
3759,27450,2022,17,perez,210.0,1.0,3.0
3760,27451,2022,17,russell,203.0,0.0,4.0
3761,27452,2022,17,sainz,187.0,1.0,5.0
3762,27453,2022,17,hamilton,168.0,0.0,6.0
3763,27454,2022,17,norris,88.0,0.0,7.0
3764,27455,2022,17,ocon,66.0,0.0,8.0
3765,27456,2022,17,alonso,59.0,0.0,9.0
3766,27457,2022,17,bottas,46.0,0.0,10.0
3767,27458,2022,17,ricciardo,19.0,0.0,14.0
3768,27459,2022,17,vettel,20.0,0.0,13.0
3769,27460,2022,17,gasly,22.0,0.0,11.0
3770,27461,2022,17,kevin_magnussen,22.0,0.0,12.0
3771,27462,2022,17,stroll,5.0,0.0,18.0
3772,27463,2022,17,mick_schumacher,12.0,0.0,15.0
3773,27464,2022,17,tsunoda,11.0,0.0,16.0
3774,27465,2022,17,zhou,6.0,0.0,17.0
3775,27466,2022,17,albon,4.0,0.0,19.0
3776,27467,2022,17,de_vries,2.0,0.0,20.0
3777,27468,2022,17,latifi,0.0,0.0,21.0
3778,27469,2022,17,hulkenberg,0.0,0.0,22.0
3779,27470,2022,18,max_verstappen,341.0,11.0,1.0
3780,27471,2022,18,perez,235.0,2.0,3.0
3781,27472,2022,18,leclerc,237.0,3.0,2.0
3782,27473,2022,18,russell,203.0,0.0,4.0
3783,27474,2022,18,sainz,202.0,1.0,5.0
3784,27475,2022,18,hamilton,170.0,0.0,6.0
3785,27476,2022,18,norris,100.0,0.0,7.0
3786,27477,2022,18,ocon,66.0,0.0,8.0
3787,27478,2022,18,alonso,59.0,0.0,9.0
3788,27479,2022,18,bottas,46.0,0.0,10.0
3789,27480,2022,18,vettel,24.0,0.0,12.0
3790,27481,2022,18,ricciardo,29.0,0.0,11.0
3791,27482,2022,18,gasly,23.0,0.0,13.0
3792,27483,2022,18,kevin_magnussen,22.0,0.0,14.0
3793,27484,2022,18,stroll,13.0,0.0,15.0
3794,27485,2022,18,mick_schumacher,12.0,0.0,16.0
3795,27486,2022,18,tsunoda,11.0,0.0,17.0
3796,27487,2022,18,zhou,6.0,0.0,18.0
3797,27488,2022,18,albon,4.0,0.0,19.0
3798,27489,2022,18,latifi,0.0,0.0,21.0
3799,27490,2022,18,de_vries,2.0,0.0,20.0
3800,27491,2022,18,hulkenberg,0.0,0.0,22.0
3801,27492,2022,19,max_verstappen,366.0,12.0,1.0
3802,27493,2022,19,leclerc,252.0,3.0,3.0
3803,27494,2022,19,perez,253.0,2.0,2.0
3804,27495,2022,19,russell,207.0,0.0,4.0
3805,27496,2022,19,sainz,202.0,1.0,5.0
3806,27497,2022,19,hamilton,180.0,0.0,6.0
3807,27498,2022,19,norris,101.0,0.0,7.0
3808,27499,2022,19,ocon,78.0,0.0,8.0
3809,27500,2022,19,alonso,65.0,0.0,9.0
3810,27501,2022,19,bottas,46.0,0.0,10.0
3811,27502,2022,19,vettel,32.0,0.0,11.0
3812,27503,2022,19,ricciardo,29.0,0.0,12.0
3813,27504,2022,19,kevin_magnussen,22.0,0.0,14.0
3814,27505,2022,19,gasly,23.0,0.0,13.0
3815,27506,2022,19,stroll,13.0,0.0,15.0
3816,27507,2022,19,mick_schumacher,12.0,0.0,16.0
3817,27508,2022,19,tsunoda,11.0,0.0,17.0
3818,27509,2022,19,zhou,6.0,0.0,18.0
3819,27510,2022,19,albon,4.0,0.0,19.0
3820,27511,2022,19,latifi,2.0,0.0,20.0
3821,27512,2022,19,de_vries,2.0,0.0,21.0
3822,27513,2022,19,hulkenberg,0.0,0.0,22.0
3823,27514,2022,20,max_verstappen,391.0,13.0,1.0
3824,27515,2022,20,perez,265.0,2.0,3.0
3825,27516,2022,20,leclerc,267.0,3.0,2.0
3826,27517,2022,20,russell,218.0,0.0,4.0
3827,27518,2022,20,hamilton,198.0,0.0,6.0
3828,27519,2022,20,sainz,202.0,1.0,5.0
3829,27520,2022,20,norris,109.0,0.0,7.0
3830,27521,2022,20,ocon,78.0,0.0,8.0
3831,27522,2022,20,alonso,71.0,0.0,9.0
3832,27523,2022,20,bottas,46.0,0.0,10.0
3833,27524,2022,20,vettel,36.0,0.0,11.0
3834,27525,2022,20,ricciardo,29.0,0.0,12.0
3835,27526,2022,20,kevin_magnussen,24.0,0.0,13.0
3836,27527,2022,20,gasly,23.0,0.0,14.0
3837,27528,2022,20,stroll,13.0,0.0,15.0
3838,27529,2022,20,mick_schumacher,12.0,0.0,16.0
3839,27530,2022,20,tsunoda,12.0,0.0,17.0
3840,27531,2022,20,zhou,6.0,0.0,18.0
3841,27532,2022,20,albon,4.0,0.0,19.0
3842,27533,2022,20,latifi,2.0,0.0,20.0
3843,27534,2022,20,de_vries,2.0,0.0,21.0
3844,27535,2022,20,hulkenberg,0.0,0.0,22.0
3845,27536,2022,21,max_verstappen,416.0,14.0,1.0
3846,27537,2022,21,leclerc,275.0,3.0,3.0
3847,27538,2022,21,perez,280.0,2.0,2.0
3848,27539,2022,21,russell,231.0,0.0,4.0
3849,27540,2022,21,hamilton,216.0,0.0,5.0
3850,27541,2022,21,sainz,212.0,1.0,6.0
3851,27542,2022,21,norris,111.0,0.0,7.0
3852,27543,2022,21,ocon,82.0,0.0,8.0
3853,27544,2022,21,alonso,71.0,0.0,9.0
3854,27545,2022,21,bottas,47.0,0.0,10.0
3855,27546,2022,21,vettel,36.0,0.0,11.0
3856,27547,2022,21,ricciardo,35.0,0.0,12.0
3857,27548,2022,21,kevin_magnussen,24.0,0.0,13.0
3858,27549,2022,21,gasly,23.0,0.0,14.0
3859,27550,2022,21,stroll,13.0,0.0,15.0
3860,27551,2022,21,mick_schumacher,12.0,0.0,16.0
3861,27552,2022,21,tsunoda,12.0,0.0,17.0
3862,27553,2022,21,zhou,6.0,0.0,18.0
3863,27554,2022,21,albon,4.0,0.0,19.0
3864,27555,2022,21,latifi,2.0,0.0,20.0
3865,27556,2022,21,de_vries,2.0,0.0,21.0
3866,27557,2022,21,hulkenberg,0.0,0.0,22.0
3867,27558,2022,22,max_verstappen,429.0,14.0,1.0
3868,27559,2022,22,leclerc,290.0,3.0,2.0
3869,27560,2022,22,perez,290.0,2.0,3.0
3870,27561,2022,22,russell,265.0,1.0,4.0
3871,27562,2022,22,sainz,234.0,1.0,6.0
3872,27563,2022,22,hamilton,240.0,0.0,5.0
3873,27564,2022,22,norris,113.0,0.0,7.0
3874,27565,2022,22,ocon,86.0,0.0,8.0
3875,27566,2022,22,alonso,81.0,0.0,9.0
3876,27567,2022,22,bottas,49.0,0.0,10.0
3877,27568,2022,22,ricciardo,35.0,0.0,12.0
3878,27569,2022,22,vettel,36.0,0.0,11.0
3879,27570,2022,22,kevin_magnussen,25.0,0.0,13.0
3880,27571,2022,22,gasly,23.0,0.0,14.0
3881,27572,2022,22,stroll,14.0,0.0,15.0
3882,27573,2022,22,mick_schumacher,12.0,0.0,16.0
3883,27574,2022,22,tsunoda,12.0,0.0,17.0
3884,27575,2022,22,zhou,6.0,0.0,18.0
3885,27576,2022,22,albon,4.0,0.0,19.0
3886,27577,2022,22,latifi,2.0,0.0,20.0
3887,27578,2022,22,de_vries,2.0,0.0,21.0
3888,27579,2022,22,hulkenberg,0.0,0.0,22.0
